melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df
1886,8,2.638181191654584,1.9219280948873623,"{0.0: 0.6818181818181819, 3.0: 0.1590909090909091, 5.0: 0.045454545454545456, 8.0: 0.11363636363636365}","{'72.00-74.00': 1, '74.00-76.00': 2, '76.00-78.00': 1, '78.00-80.00': 1}",75.8,75,4,0.19999999999999996,0,"{0: 1.0, 8: 1.0, 3: 2.0, 5: 1.0}",-1.221453287197232,0.0,2.9154759474226504,"[2, -2, 5, -8]",6,4.25,-8,2.0,"{-8.0: 0.3571428571428571, -2.0: 0.14285714285714285, 2.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,3.0,4.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.657857969187782,-0.6344072926154174,0.2698412698412698,-1,11.142857142857142,12.995349971398264,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.7583213943814858,1.111195656233665,0.10868362650427747,4.584962500721156,8,1,7.523087059009801e-10,2,3,0.6,0.4,"{'0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 1, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.22': 0, '1.22-1.26': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.022470817120622565,0.36535408560311283,6.745236349484363,1.3862943611198906,3.808325682988788
1887,8,2.638181191654584,1.9219280948873623,"{1.0: 0.6818181818181819, 4.0: 0.1590909090909091, 6.0: 0.045454545454545456, 9.0: 0.11363636363636365}","{'73.00-75.00': 1, '75.00-77.00': 2, '77.00-79.00': 1, '79.00-81.00': 1}",76.8,76,4,0.19999999999999996,0,"{9: 1.0, 4: 2.0, 6: 1.0, 1: 1.0}",-1.221453287197232,0.0,2.9154759474226504,"[2, -2, 5, -8]",6,4.25,-8,2.0,"{-8.0: 0.3571428571428571, -2.0: 0.14285714285714285, 2.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,3.0,4.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.657857969187782,-0.6344072926154174,0.2698412698412698,-1,11.142857142857142,12.995349971398264,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.7583213943814858,1.111195656233665,0.10868362650427747,4.584962500721156,9,1,1.5103571471517225e-09,2,3,0.6,0.4,"{'0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 1, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.22': 0, '1.22-1.26': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.022470817120622565,0.36535408560311283,6.745236349484363,1.3862943611198906,3.808325682988788
1888,8,2.785677655436824,2.321928094887362,"{0.0: 0.045454545454545456, 1.0: 0.045454545454545456, 2.0: 0.11363636363636365, 7.0: 0.11363636363636365, 11.0: 0.6818181818181819}","{'71.00-72.60': 2, '72.60-74.20': 2, '74.20-75.80': 0, '75.80-77.40': 0, '77.40-79.00': 1}",73.8,71,5,0.0,1,"{0: 1.0, 7: 1.0, 2: 1.0, 11: 1.0, 1: 1.0}",-1.2486249442544979,0.9022050164881925,4.166533331199932,"[-1, -1, 7, -8]",7,4.25,-1,1.5,"{-8.0: 0.3571428571428571, -1.0: 0.5, 7.0: 0.14285714285714285}",-0.5,0.8660254037844386,4.5,8.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 1}",0.0,0.5,3,0.5,2.5293202520637834,-0.5480987708862665,0.2698412698412698,-1,10.488888888888887,14.060790166481404,1.0,bbea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.6848143828196382,1.3992153938261989,0.15510906927815304,4.584962500721156,7,0,4.0941833942011526e-08,0,1,0.2,0.0,"{'0.18-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.35': 0, '0.35-0.39': 0, '0.39-0.43': 0, '0.43-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 0, '0.56-0.60': 0, '0.60-0.64': 0, '0.64-0.68': 0, '0.68-0.73': 1, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.85': 0, '0.85-0.89': 0, '0.89-0.93': 0, '0.93-0.98': 0, '0.98-1.02': 0, '1.02-1.06': 0, '1.06-1.10': 0, '1.10-1.14': 0, '1.14-1.18': 0}",1.0,0.0,1.0,2.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.007782101167315175,0.388046692607004,5.802118375377063,1.3862943611198906,3.05526395345733
1889,8,2.785677655436824,2.321928094887362,"{0.0: 0.6818181818181819, 1.0: 0.045454545454545456, 2.0: 0.045454545454545456, 3.0: 0.11363636363636365, 8.0: 0.11363636363636365}","{'72.00-73.60': 2, '73.60-75.20': 2, '75.20-76.80': 0, '76.80-78.40': 0, '78.40-80.00': 1}",74.8,72,5,0.0,1,"{0: 1.0, 2: 1.0, 1: 1.0, 8: 1.0, 3: 1.0}",-0.3312254224678499,1.5491313812566694,2.785677655436824,"[-1, -1, 7, -8]",7,4.25,-1,1.5,"{-8.0: 0.3571428571428571, -1.0: 0.5, 7.0: 0.14285714285714285}",-0.5,0.8660254037844386,4.5,8.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 1}",0.0,0.5,3,0.5,2.5293202520637834,-0.5480987708862665,0.2698412698412698,-1,10.488888888888887,14.060790166481404,1.0,bbea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.6848143828196382,1.3992153938261986,0.15510906927815304,4.501629167387822,8,0,5.763728595637676e-10,0,1,0.2,0.0,"{'0.18-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.35': 0, '0.35-0.39': 0, '0.39-0.43': 0, '0.43-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 0, '0.56-0.60': 0, '0.60-0.64': 0, '0.64-0.68': 0, '0.68-0.73': 1, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.85': 0, '0.85-0.89': 0, '0.89-0.93': 0, '0.93-0.98': 0, '0.98-1.02': 0, '1.02-1.06': 0, '1.06-1.10': 0, '1.10-1.14': 0, '1.14-1.18': 0}",1.0,0.0,1.0,2.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.007782101167315175,0.388046692607004,5.802118375377063,1.3862943611198906,3.05526395345733
1890,8,2.785677655436824,2.321928094887362,"{1.0: 0.6818181818181819, 2.0: 0.045454545454545456, 3.0: 0.045454545454545456, 4.0: 0.11363636363636365, 9.0: 0.11363636363636365}","{'73.00-74.60': 2, '74.60-76.20': 2, '76.20-77.80': 0, '77.80-79.40': 0, '79.40-81.00': 1}",75.8,73,5,0.0,1,"{2: 1.0, 9: 1.0, 4: 1.0, 1: 1.0, 3: 1.0}",-0.3312254224678495,1.54913138125667,2.7856776554368237,"[-1, -1, 7, -8]",7,4.25,-1,1.5,"{-8.0: 0.3571428571428571, -1.0: 0.5, 7.0: 0.14285714285714285}",-0.5,0.8660254037844386,4.5,8.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 1}",0.0,0.5,3,0.5,2.5293202520637834,-0.5480987708862665,0.2698412698412698,-1,10.488888888888887,14.060790166481404,1.0,bbea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.6848143828196382,1.3992153938261986,0.15510906927815304,4.584962500721156,9,0,5.943963297675881e-10,0,1,0.2,0.0,"{'0.18-0.23': 0, '0.23-0.27': 0, '0.27-0.31': 0, '0.31-0.35': 0, '0.35-0.39': 0, '0.39-0.43': 0, '0.43-0.48': 0, '0.48-0.52': 0, '0.52-0.56': 0, '0.56-0.60': 0, '0.60-0.64': 0, '0.64-0.68': 0, '0.68-0.73': 1, '0.73-0.77': 0, '0.77-0.81': 0, '0.81-0.85': 0, '0.85-0.89': 0, '0.89-0.93': 0, '0.93-0.98': 0, '0.98-1.02': 0, '1.02-1.06': 0, '1.06-1.10': 0, '1.10-1.14': 0, '1.14-1.18': 0}",1.0,0.0,1.0,2.0,0.0,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.007782101167315175,0.388046692607004,5.802118375377063,1.3862943611198906,3.05526395345733
1891,8,2.5768197453450252,1.9219280948873623,"{2.0: 0.1590909090909091, 3.0: 0.045454545454545456, 7.0: 0.11363636363636365, 11.0: 0.6818181818181819}","{'71.00-73.00': 1, '73.00-75.00': 2, '75.00-77.00': 1, '77.00-79.00': 1}",74.6,74,4,0.19999999999999996,0,"{7: 1.0, 2: 2.0, 11: 1.0, 3: 1.0}",-1.4204178698827925,0.7006521068080315,3.5619517121937516,"[1, -1, 5, -8]",7,3.75,-8,2.0,"{-8.0: 0.3571428571428571, -1.0: 0.14285714285714285, 1.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,2.3333333333333335,2.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.6070817018267762,-0.6248637593076566,0.23809523809523808,-1,9.857142857142858,12.492635193022089,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.627425278735616,1.0862514372292393,0.10531517193039991,4.584962500721156,7,0,3.01705529499924e-07,0,1,0.2,0.0,"{'0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 1, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0, '1.09-1.13': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.010719844357976654,0.3835175097276265,5.937536205082426,1.3862943611198906,3.4658368769298393
1892,8,2.5768197453450252,1.9219280948873623,"{0.0: 0.6818181818181819, 3.0: 0.1590909090909091, 4.0: 0.045454545454545456, 8.0: 0.11363636363636365}","{'72.00-74.00': 1, '74.00-76.00': 2, '76.00-78.00': 1, '78.00-80.00': 1}",75.6,75,4,0.19999999999999996,0,"{0: 1.0, 4: 1.0, 8: 1.0, 3: 2.0}",-1.0445778218052562,0.43666208457574884,2.8613807855648994,"[1, -1, 5, -8]",7,3.75,-8,2.0,"{-8.0: 0.3571428571428571, -1.0: 0.14285714285714285, 1.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,2.3333333333333335,2.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.6070817018267762,-0.6248637593076566,0.23809523809523808,-1,9.857142857142858,12.492635193022089,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.6274252787356159,1.0862514372292393,0.1053151719303999,4.584962500721156,8,0,4.371120444717867e-09,0,1,0.2,0.0,"{'0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 1, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0, '1.09-1.13': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.010719844357976654,0.3835175097276265,5.937536205082426,1.3862943611198906,3.4658368769298393
1893,8,2.5768197453450252,1.9219280948873623,"{1.0: 0.6818181818181819, 4.0: 0.1590909090909091, 5.0: 0.045454545454545456, 9.0: 0.11363636363636365}","{'73.00-75.00': 1, '75.00-77.00': 2, '77.00-79.00': 1, '79.00-81.00': 1}",76.6,76,4,0.19999999999999996,0,"{9: 1.0, 4: 2.0, 1: 1.0, 5: 1.0}",-1.0445778218052562,0.43666208457574884,2.8613807855648994,"[1, -1, 5, -8]",7,3.75,-8,2.0,"{-8.0: 0.3571428571428571, -1.0: 0.14285714285714285, 1.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,2.3333333333333335,2.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.6070817018267762,-0.6248637593076566,0.23809523809523808,-1,9.857142857142858,12.492635193022089,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.627425278735616,1.0862514372292393,0.10531517193039994,4.584962500721156,9,0,4.9732108714433704e-08,0,1,0.2,0.0,"{'0.13-0.17': 0, '0.17-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 1, '0.67-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.09': 0, '1.09-1.13': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.010719844357976654,0.3835175097276265,5.937536205082426,1.3862943611198906,3.4658368769298393
1894,8,2.5768197453450252,1.3709505944546687,"{2.0: 0.20454545454545456, 7.0: 0.11363636363636365, 11.0: 0.6818181818181819}","{'71.00-73.67': 1, '73.67-76.33': 3, '76.33-79.00': 1}",74.4,74,3,0.4,0,"{7: 1.0, 2: 3.0, 11: 1.0}",-1.5,-0.33083181470589973,3.6817870057290873,"[0, 0, 5, -8]",8,3.25,0,1.5,"{-8.0: 0.3571428571428571, 0.0: 0.5, 5.0: 0.14285714285714285}",0.0,0.7071067811865476,5.0,5.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,3,0.5,2.5727216103525463,-0.6110172438934117,0.20634920634920634,-1,8.666666666666666,10.246950765959598,1.0,ddda,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.7184674628088504,1.056258790436005,0.11829207365776921,4.584962500721156,2,1,1.4257921672467106e-05,0,1,0.2,0.0,"{'0.22-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.39': 0, '0.39-0.43': 0, '0.43-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.64': 0, '0.64-0.68': 0, '0.68-0.72': 0, '0.72-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.89': 0, '0.89-0.93': 0, '0.93-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.14': 0, '1.14-1.18': 0, '1.18-1.22': 0}",0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.008628404669260702,0.3865058365758755,5.937536205082426,1.3862943611198906,2.9663522703815612
1895,8,2.5768197453450252,1.3709505944546687,"{0.0: 0.6818181818181819, 3.0: 0.20454545454545456, 8.0: 0.11363636363636365}","{'72.00-74.67': 1, '74.67-77.33': 3, '77.33-80.00': 1}",75.4,75,3,0.4,0,"{0: 1.0, 8: 1.0, 3: 3.0}",-1.5000000000000004,0.7221086457211358,3.299831645537222,"[0, 0, 5, -8]",8,3.25,0,1.5,"{-8.0: 0.3571428571428571, 0.0: 0.5, 5.0: 0.14285714285714285}",0.0,0.7071067811865476,5.0,5.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,3,0.5,2.5727216103525463,-0.6110172438934117,0.20634920634920634,-1,8.666666666666666,10.246950765959598,1.0,ddda,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.7184674628088507,1.0562587904360055,0.11829207365776924,4.584962500721156,3,1,3.043110320819344e-11,0,1,0.2,0.0,"{'0.22-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.39': 0, '0.39-0.43': 0, '0.43-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.64': 0, '0.64-0.68': 0, '0.68-0.72': 0, '0.72-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.89': 0, '0.89-0.93': 0, '0.93-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.14': 0, '1.14-1.18': 0, '1.18-1.22': 0}",0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.008628404669260702,0.3865058365758755,5.937536205082426,1.3862943611198906,2.9663522703815612
